,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri219,1119.4227559114129,3707.0573319294363,1985.6694981464848,3584.7643539784553,3505.9786437269067,5648.103076732726,3509.3955110952447,4137.9134625347915,1592.33026138454,5872.2572114055665,1144.9828526524484,3537.751369931615,2699.1692612213124,1492.312653739216,3713.7492919076494,2157.0778426143843,5778.610826460167,2060.135545924189,2782.31172898078,4439.162727659357
Tri220,2508.9188177869282,3523.2757370295744,5717.013684182413,1067.9395082429821,1994.1643794340348,3895.775750827841,3047.577769297333,3651.0970190291523,2169.6752822588473,3485.296413496637,4076.4933813148164,4692.2416931907255,3290.2208704497816,2296.316759817743,3207.9414626388507,3556.7765130942767,4221.014525683384,1274.585015345246,3977.3116272392185,5499.871120556641
Tri221,3537.292686525177,1696.4967806872346,206.9403926443953,3087.3225599566717,2329.601082207267,6865.15839878023,4154.296754845476,1206.297661729626,1226.4148856271372,3052.506418459549,3476.584986167929,2838.636996855129,1439.6056270729625,4924.639466809455,1589.8310653564374,5146.618751442264,944.506051089408,1906.995751692885,2613.093317061269,189.61860166816524
Tri222,1699.9816936519642,3061.540749223805,2979.3851995504115,1839.5606420252066,62.89100862327147,3823.1781880200624,2958.333516881032,5920.298988980058,2060.8383360076486,5729.387382358033,1722.585182248116,5279.919565579331,4636.972478296825,837.4215884394451,3604.740096312275,7773.890789539194,2375.5842824640813,2916.629891036181,4314.916024841024,1116.278548946228
Tri223,1762.3894572604618,5475.171262877888,3847.1268762917516,3183.065880153598,2865.0608446243573,2668.095015369979,1039.9212398800678,4573.274450878961,857.2512790353387,7910.257499003595,4304.213770886761,5964.216252497792,3116.6955770460804,3735.3169074157067,4036.68043697354,8967.570070784612,5484.038405736195,1449.4832322975833,2035.832835822584,4050.024063948824
Tri224,1842.9301197790253,2059.894701717161,2884.436343183443,1257.9065758695995,4935.426414542478,5812.242463019616,1824.3876441718528,4866.575353700417,1199.7719266454794,999.3230066081076,2072.0386304780304,3963.4091305127317,404.2660649018209,1608.3844074870972,2387.053452494757,7498.001307886067,2997.853527409593,3.3134423222797027,2420.049971181088,4929.757681035415
Tri225,2886.9940249557676,3633.902390148439,4751.4404595797305,5252.733944787368,254.5114568893999,5297.204754067866,1829.5983652941761,2544.233539647197,1008.8832183532293,3591.270786498241,1144.5459733682526,4146.7145549628585,3913.0754417326107,5911.691933360744,4488.169726256705,4218.33333987391,1652.1294167957565,2744.6942169837343,1363.9595937568884,4471.998981390464
Tri226,5765.928281549832,3983.4543938165557,3805.7597759713203,4936.424398367809,811.8336073126585,1345.9290856778696,1139.0348206169,5548.683516775515,727.3685318642265,1994.7926017873208,5950.95173280175,3847.306419331969,1291.0913057445089,6908.892174928559,8535.693127223385,2784.300318951074,3684.051110552255,1882.5822750173568,1322.361998001456,1962.9382389946813
Tri227,2592.383957019183,908.795832623378,131.63768740073357,3919.211385699608,2135.635081262464,5619.286943656107,480.9784697640818,6570.707440872395,619.8353471278192,2243.486953249748,3384.724895131654,5590.520816929366,2532.3699434917994,2203.289436240258,3046.065893780274,6610.886722243501,1605.253715033231,4843.1615649123605,4480.792763223391,3607.704203323928
Tri228,2427.2294779151307,3081.9184898395006,1419.4344664534133,5282.4398225749765,2296.613397526928,5529.964469478316,1599.9937969577054,1526.0593716988474,2838.432941488207,3581.3343126769714,1231.785562890276,5502.856600788789,4281.534765452347,1552.5731460441614,1499.2368248045404,10207.596558179075,83.40694673394322,1595.4461573776464,3151.2119081201836,6463.891568748524
Tri229,1524.39081003057,2326.993683903844,1224.0697630378786,2366.8668940966118,1219.377207905326,5920.742096711355,267.3500217922936,2513.225333540125,461.5845856555089,4201.480934498238,3938.191078008263,3924.408129635077,2042.9534572590853,3060.381187941112,3290.669407996956,2372.5785236747124,1554.4963777929813,3277.32148715046,1978.6566555672248,2767.380917256404
Tri230,4674.603827034076,1570.7807954737195,1450.9025815979232,787.7671354460257,2275.38191910382,356.4211510163938,3992.189591576007,3896.650107301104,2747.1439652925324,2227.7319673082384,4326.637510143569,3790.097226346961,5322.475111959816,363.84964498488273,9187.246879423385,3662.527716997408,333.11274419898064,3906.4844342924775,1776.2998465299743,6701.267477018431
Tri231,3489.494120502065,4559.96640081216,3397.9532622659863,3950.6971993948164,3838.215423901446,3647.3066840981487,1782.4713449703156,2082.3223463906147,754.2055184229805,3782.350154897254,1476.089041293642,4507.65363149592,1558.5045086480552,4901.737768546169,2560.530214354704,6725.355204651801,2142.1845476670587,2390.2148115037367,4100.238807312097,4186.872857546629
Tri232,4743.220209014396,2634.989895408459,2191.3012104473632,2360.1631768770603,2254.408925567116,5209.615025731289,1189.8038708750605,1063.9463643450304,3301.0197327581172,4398.384551022163,1229.7746599758564,5475.203046361256,2439.35751059534,4106.262099530608,2021.5457261215838,9239.809662664742,3626.276796231333,1655.8512078667145,3259.684658135888,7896.396899309457
Tri233,3231.6251703330017,441.20344960872666,2764.828191766338,3249.688390478073,4808.553572895418,3943.099246602261,4827.778697494357,7220.064616606099,799.6089712266612,6436.093875645423,1791.7739399019033,6453.835874151546,1125.2662791152088,4216.638399308222,5456.611386500009,5591.4407324405,3253.661429440931,5132.626144874716,1007.567248937448,3967.17193074024
Tri234,2433.243141071369,4605.367120335801,2429.435665168258,2328.124273360448,5927.781081397909,4714.967465516723,3615.1058535807924,3023.677086963999,786.426150656312,5320.206305014761,1209.607393427444,,109.9341206005524,1976.457837943553,3506.9671380022883,3197.7217964751508,4405.222493516504,2205.583425649733,1518.4615665559365,6528.267447677764
Tri235,4039.427302908714,2410.64669089511,3518.080416731776,4843.716605876498,2444.483038370135,3625.3870404348695,1263.5141682053136,4173.142758106332,2764.2694914831873,4488.924444175097,1960.2177341387635,,975.0826129288124,2550.85044205804,8294.888019592825,5029.066831295469,1831.8530692156799,1699.2451010447323,3903.025393629016,3682.9805762832452
Tri236,1214.2822317152168,1435.6459505245361,1068.6932305134078,2126.2937021722614,1085.996052455593,4046.7022994680974,4526.486585574629,2044.990893950037,262.80891465823083,2402.746391152844,2494.3765500502577,,2125.0333923642984,3371.34598888458,5339.542768293693,10472.732966832087,3292.02962783134,2759.4717227670585,4638.3859853115255,5821.48402425253
Tri237,3881.954313652157,2934.7995258307515,1290.6806249945687,3567.6149822746447,2371.117626925663,8999.260623284714,3672.171128445412,5205.775638782844,1828.6016443948333,2493.65142076639,3504.2017109297835,,2649.068717111419,1466.4712232305847,4273.937536171918,7036.819522568198,1871.1610876700365,2063.3715780341972,2667.038621127674,2728.5878497097838
Tri238,6328.362607778398,4428.647923819731,2152.0572264662196,2711.003741978571,2053.223711021129,7522.306818612397,2595.9049104720293,3919.727973248258,1289.1793103733125,4228.663971384303,1172.49346201376,,765.0160645814036,1390.3640863399717,5235.243312841525,5025.574529112652,3335.777779227078,4975.235475655562,1503.8607805022207,6815.12523613279
Tri239,5220.435054433518,1354.8298538720935,7980.653894188989,5063.695486387914,1166.8584162907034,5526.866836209357,1471.1416040617444,2778.7525942787465,1947.8202043978445,7908.223444104959,3253.048511556668,,2324.585816418144,1721.4439681471738,10124.11278948915,10387.20066049325,1465.9703447982322,2864.830807456673,635.3660843014737,5173.541879359382
Tri240,1839.9840904118087,276.59770878013256,3069.832774525042,4774.140967711601,2322.894816492049,2052.805320579891,3586.112520366753,7664.293920070311,2690.7527362151545,4975.441735624722,3666.107987742077,,1533.663797250142,285.99063632420086,1630.9403483201045,4543.633864254583,1376.0058490427696,1897.3716384050906,1287.1370029299976,1938.8040568750025
Tri241,1990.1156383301845,1458.5350264258834,2085.1325807797457,2592.427957058063,3441.142387600283,2645.502042439549,2893.092105612869,2521.291436713814,566.7217939668021,3070.172146362774,5406.594960444843,,2400.004117354297,4590.232520284912,3494.7868749376994,9393.212248968142,1936.8290251817425,3533.9406746280565,5461.70911127555,5025.342734816411
Tri242,1695.5594731354722,3679.622570803846,335.26369707831117,5834.351812919522,2605.4305604632564,5995.943000529879,2218.2728012962752,1632.3472978418936,1088.2314012197985,5779.813007937437,4797.67509512279,,4346.343375538177,2236.8860562671257,1963.1869218947281,2349.946371966207,3132.9218621469454,2578.7322809942816,3918.552955289204,5142.376947467881
Tri243,1181.7156269166965,6900.890247077321,1031.975182370562,5960.503359193868,74.2310958571387,3317.8379906029204,2272.4989093833333,4315.389873485486,1240.2625841576353,1519.642435034822,3133.658852898524,,1088.49036273234,1087.4189303444425,8420.042671704112,2148.189022675977,3758.3844214866335,2454.1630232940547,2227.666657741853,6652.251256156995
Tri244,5665.2827902678955,1236.5268396797342,1246.4949920527506,1984.5190862090728,294.03367912123053,6034.631116853639,2477.2349674028133,3373.9127426620344,970.2245325639743,4896.572667309474,4760.54236688329,,1407.150771692996,2779.832899672603,4992.524724111927,7535.954966657736,401.21656105591865,351.61605681116964,2342.5510187273794,4020.854299504812
Tri245,3761.730624191554,4291.243950078635,164.8451491516766,2015.646692075056,2209.6636893451528,5937.360450876275,2427.106806368048,1845.0707083582101,3236.59759366243,6364.7406843633435,2941.018046364197,2349.3096439191377,716.3706691495382,1610.8530473586109,602.5222838482583,4791.249821109727,1409.5717800642306,2567.949897511376,5658.167840412904,1073.8715749266996
Tri246,4924.462388260635,2007.7438408239318,973.5928184366963,7716.614302047668,3058.6562729650555,9816.620467687875,3305.454784777859,3188.073787369561,2311.653119610271,2433.584697184808,1986.8985704710583,3271.507083728125,1866.4524799445608,998.2419140041154,5291.858187220094,2371.336379701069,5674.686277678136,4869.755167085284,2528.909359078735,2128.736924332964
Tri247,1930.125394048856,1158.3558125945508,2808.9034903613824,3802.959987579183,3516.4325333686547,7429.72568732875,4549.137971923163,2428.359027248198,1826.8766924323345,3829.519412860917,5004.388701205702,4016.7682573958173,2351.813499842194,105.86164042627621,2613.105148482235,4430.0577415273965,2593.6717637835736,701.3144882704677,1809.584830985453,7389.723607130301
Tri248,65.27690290509378,2643.5795955116832,326.3398973358703,3802.9320777941343,3174.4813689252405,5219.69856417485,3300.5136714124683,5626.938170389367,1178.1649127117316,4871.3866664633315,2927.893099074665,5835.897375634117,507.6554420968927,1594.201825042764,8024.734276152135,2303.935865813279,65.12013812053074,2436.466696384519,2521.519228315018,7414.082480503391
Tri249,4761.048404989047,1188.8150246935452,1447.6362748240647,5228.521988006032,3582.294374307489,3728.42689657834,1840.5203666296256,4567.595125427213,2974.240081775645,2800.567789993587,2404.0442287867795,6541.311216606244,3561.957539125188,3103.418025305203,3771.194018670242,6025.016385804793,5641.030428740387,399.5916001055695,2040.7203452980727,3886.076890556241
Tri250,5926.53445087852,3326.6745016213195,414.2329158194621,2427.003805580912,4151.0532767751365,5509.493524309224,1326.986212497316,3815.911159319192,1990.031462572433,3590.340610476285,4377.149193203914,3638.2468389099513,1670.6558642144644,1361.6344473619465,10578.53853681488,3958.5761190569215,1045.7855639855693,3034.3607213770174,2580.868992442511,4730.631833377231
Tri251,3257.0912395503715,2555.894512555363,4885.086875249452,3544.001229248025,1155.632409719364,8116.298801998278,3089.335228282617,558.3170489792009,1279.853517197092,4319.990575800844,2679.787410638464,6125.690124412565,3974.924892107149,732.2151520049986,3278.4776353120624,1908.139145219084,3943.9200115830718,1618.184599066149,2484.071459345118,4585.3491129490585
Tri252,2230.8979784910644,1466.7884724839303,4439.7560618785965,6187.927038644471,1131.5014348864972,8844.640420505513,3443.259102632109,1354.1652298322933,221.09175621992557,5918.670011027387,2618.6661616306533,4992.989863817128,1223.4387248879002,1809.7251445513784,6859.567893243359,5792.137650467704,2589.927241700904,2575.710545309445,576.4601557202145,2329.834008436032
Tri253,3472.5352441307787,2994.0671213847204,1571.954262464798,1932.7385043130746,3865.587742438348,7837.242024776814,1097.2674189727377,3751.8487578353297,1017.114708635533,3828.3540925665443,4611.8345224334025,5447.068857249284,878.3494389182961,4494.468334401954,1366.4375916266818,6638.251736365527,4472.993402530891,669.5367889931205,3428.507438069781,4295.2923695926065
Tri254,5899.68770319969,1335.9236606370805,2765.720213560967,2942.5558225652885,1696.4773850636773,7913.0604445858335,1305.1454788430358,1989.5247306912272,1572.5212073770988,5606.795523045495,4900.00912083905,7499.005530161005,2704.5750369895804,1547.697000659909,2563.9906679462365,4481.1956741331,1891.7935795758278,3072.8939409333593,2844.1263139326925,5173.358378072318
Tri255,2499.0234602505498,2706.1048900316073,1994.6207349662925,2245.0754924784546,3833.752072931887,3320.913375267652,778.6027130224522,4512.58865996024,3539.9990046486305,2825.7484712536266,5503.136837357199,5802.517749953823,245.000337863352,1115.0319368077053,3653.5267172917024,4970.521948917576,1525.8148796953146,738.1180893775204,2472.236915512703,3796.173929010141
Tri256,2233.4461123395918,2795.320423722626,1572.2852939762533,1210.0315635207287,3277.8831715408123,4370.5753417545675,534.2140347047911,3330.111129221348,845.4195034831392,6214.001818042587,3916.638931347351,3416.2538309966667,1155.4127814822411,1787.7194783974862,2695.222020934873,5149.80485539441,1772.832382539027,65432.0,1442.4694081588348,3106.8632244477917
Tri257,2020.4970279518482,1290.0187448962313,2113.128689320501,895.4163429858023,2426.432164769179,2503.461980037538,2704.7624379981517,6319.42881376755,1779.1825183812946,5434.967514133354,3532.906176599636,2120.421898384749,1036.2350949051388,1624.8031757656802,5088.690221953235,7814.5934520977735,1006.2859185963988,3267.5976976316138,5115.487192084486,4675.556371238764
Tri258,2824.5818910221697,4738.3037298786385,3814.5227992184828,1486.547633309129,4601.736394931024,3457.2133532094713,1986.1860497554046,2349.7063685736207,681.8638515200171,2798.455427191131,3803.9469034817134,6958.290718949201,2082.91263289672,2692.076452520515,2384.5120943593547,4457.340936261969,3837.4124583305575,2795.197227298739,2375.44240708654,3048.488481253521
Tri259,3857.62348958844,883.0351113107396,2760.046068421068,1594.9101565836545,2152.4115349782683,3685.4909485536864,2806.249531040958,4040.296820093755,590.5969908722162,1278.4991422636122,631.8230559682693,2367.7220367814875,1517.7347117469628,2085.6955142813536,4883.7929536161855,3950.118116596142,3818.692633225754,1767.1759922253168,2623.204922702464,5980.687127113636
Tri260,3382.3352620756405,3707.2291916976287,1949.2357139021008,3592.851774776225,48.616850230849714,3917.2909733032484,1772.2445843285825,3973.144050860943,2492.571577842862,4338.9289036795835,2675.5453622584932,4103.391169718713,2357.2188923382264,1106.5550194264372,2817.634076322981,2667.498225269977,2600.5172447018194,3154.803349074587,321.63439869711164,4431.5457135136985
